Date,Close/Last,Volume,Open,High,Low
09/02/2020,11375.10,N/A,11830.20,11437.40,11359.00
09/01/2020,11844.40,N/A,11682.80,11947.50,11821.60
08/31/2020,11674.80,N/A,11669.10,11692.00,11544.60
08/30/2020,11668.40,N/A,11603.00,11712.20,11659.30
08/29/2020,11600.80,N/A,11502.00,11623.60,11462.60
08/28/2020,11496.20,N/A,11379.30,11539.80,11468.20
08/27/2020,11368.00,N/A,11390.20,11396.10,11281.90
08/26/2020,11401.60,N/A,11365.20,11479.70,11367.40
08/25/2020,11350.20,N/A,11673.40,11401.00,11256.80
08/24/2020,11690.40,N/A,11675.20,11766.90,11661.10
08/23/2020,11666.80,N/A,11596.50,11681.10,11587.10
08/22/2020,11591.80,N/A,11476.60,11680.50,11583.30
08/21/2020,11468.10,N/A,11867.50,11536.90,11382.10
08/20/2020,11847.50,N/A,11697.00,11877.40,11783.60
08/19/2020,11718.00,N/A,11834.50,11822.20,11703.40
08/18/2020,11855.90,N/A,12298.30,12013.20,11844.80
08/17/2020,12283.00,N/A,11838.00,12381.40,12273.50
08/16/2020,11857.30,N/A,11917.50,11919.70,11764.00
08/15/2020,11904.60,N/A,11876.00,11909.70,11782.70
08/14/2020,11865.40,N/A,11720.70,11962.90,11750.70
08/13/2020,11735.70,N/A,11573.40,11820.30,11668.50
08/12/2020,11575.90,N/A,11370.50,11652.10,11536.30
08/11/2020,11354.30,N/A,11831.10,11408.80,11233.30
08/10/2020,11823.10,N/A,11998.90,11931.80,11819.00
08/09/2020,12008.20,N/A,11735.50,12041.10,11681.10
08/08/2020,11743.60,N/A,11550.10,11792.80,11669.70
08/07/2020,11549.10,N/A,11827.60,11650.40,11537.60
08/06/2020,11850.50,N/A,11651.10,11901.80,11740.00
08/05/2020,11653.30,N/A,11233.60,11790.20,11606.30
08/04/2020,11221.50,N/A,11259.80,11228.30,11114.50
08/03/2020,11254.10,N/A,11132.50,11407.80,11222.20
08/02/2020,11157.10,N/A,11968.20,11202.70,10981.60
08/01/2020,11941.50,N/A,11360.70,11943.40,11754.80
07/31/2020,11387.80,N/A,10972.30,11394.30,11226.10
07/30/2020,10980.80,N/A,10987.60,11124.40,10964.60
07/29/2020,10999.00,N/A,10970.90,11114.40,10959.90
07/28/2020,10956.70,N/A,10964.80,10989.80,10771.80
07/27/2020,10935.60,N/A,10196.00,11229.10,10854.20
07/26/2020,10192.00,N/A,9666.20,10211.20,9894.60
07/25/2020,9666.30,N/A,9582.90,9690.70,9645.90
07/24/2020,9589.00,N/A,9559.90,9612.70,9536.20
07/23/2020,9560.00,N/A,9489.50,9599.80,9545.00
07/22/2020,9488.80,N/A,9360.70,9522.90,9470.70
07/21/2020,9361.90,N/A,9179.70,9389.00,9353.70
07/20/2020,9178.40,N/A,9190.70,9194.60,9155.10
07/19/2020,9188.50,N/A,9156.10,9218.40,9177.00
07/18/2020,9157.00,N/A,9138.10,9179.70,9144.60
07/17/2020,9139.40,N/A,9119.50,9167.00,9128.10
07/16/2020,9110.10,N/A,9202.30,9141.40,9107.60
07/15/2020,9200.10,N/A,9234.70,9224.20,9183.00
07/14/2020,9242.10,N/A,9219.90,9270.20,9240.20
07/13/2020,9224.10,N/A,9272.70,9245.60,9219.00
07/12/2020,9274.20,N/A,9271.10,9319.90,9270.10
07/11/2020,9276.50,N/A,9268.00,9286.00,9232.00
07/10/2020,9263.80,N/A,9224.90,9295.50,9261.60
07/09/2020,9215.50,N/A,9385.30,9239.60,9206.50
07/08/2020,9382.50,N/A,9309.30,9434.50,9361.30
07/07/2020,9300.50,N/A,9293.00,9319.90,9233.10
07/06/2020,9299.50,N/A,9090.10,9371.20,9266.30
07/05/2020,9088.70,N/A,9133.80,9114.10,9063.20
07/04/2020,9134.90,N/A,9084.20,9149.60,9114.00
07/03/2020,9086.10,N/A,9097.40,9100.00,9053.00
07/02/2020,9202.00,N/A,9150.60,9259.70,9179.50
07/01/2020,9233.40,N/A,9134.90,9259.70,9225.20
06/30/2020,9124.20,N/A,9166.40,9148.00,9101.10
06/29/2020,9171.70,N/A,9101.30,9199.80,9158.70
06/28/2020,9104.50,N/A,8971.00,9148.60,9097.10
06/27/2020,8970.60,N/A,9161.70,9008.20,8950.20
06/26/2020,9163.10,N/A,9245.10,9179.80,9113.90
06/25/2020,9249.40,N/A,9098.70,9296.50,9194.30
06/24/2020,9074.70,N/A,9649.90,9306.00,9022.60
06/23/2020,9645.90,N/A,9655.50,9663.70,9614.80
06/22/2020,9651.70,N/A,9383.50,9715.60,9609.30
06/21/2020,9378.50,N/A,9371.10,9395.20,9285.80
06/20/2020,9362.00,N/A,9332.00,9397.70,9349.10
06/19/2020,9331.80,N/A,9280.80,9350.10,9294.20
06/18/2020,9267.90,N/A,9428.90,9390.30,9249.60
06/17/2020,9436.30,N/A,9461.90,9468.80,9403.40
06/16/2020,9461.80,N/A,9558.00,9532.30,9423.80
06/15/2020,9549.20,N/A,9166.70,9570.70,9379.30
06/14/2020,9438.50,N/A,9419.30,9474.70,9387.50
06/13/2020,9431.50,N/A,9411.40,9474.70,9428.70
06/12/2020,9421.40,N/A,9365.10,9475.80,9415.50
06/11/2020,9381.50,N/A,9887.30,9391.30,9249.40
06/10/2020,9878.70,N/A,9753.70,9945.20,9871.00
06/09/2020,9754.20,N/A,9679.40,9805.80,9745.00
06/08/2020,9682.90,N/A,9724.40,9857.20,9616.60
06/07/2020,9718.60,N/A,9689.00,9770.50,9708.50
06/06/2020,9697.60,N/A,9631.30,9701.90,9637.30
06/05/2020,9616.20,N/A,9794.50,9629.30,9549.50
06/04/2020,9555.00,N/A,9527.40,9686.10,9537.60
06/03/2020,9681.70,N/A,9494.10,9686.10,9617.60
06/02/2020,9496.00,N/A,10093.90,9538.10,9483.40
06/01/2020,10080.80,N/A,9552.80,10207.30,10050.40
05/31/2020,9554.40,N/A,9533.10,9695.60,9529.80
05/30/2020,9587.20,N/A,9394.50,9695.60,9567.50
05/29/2020,9380.90,N/A,9519.90,9428.50,9352.70
05/28/2020,9525.30,N/A,9173.10,9596.50,9468.10
05/27/2020,9170.40,N/A,8831.80,9268.80,9168.80
05/26/2020,8850.50,N/A,8901.80,8891.00,8818.60
05/25/2020,8918.60,N/A,8786.40,8922.90,8836.60
05/24/2020,8773.70,N/A,9195.40,8817.90,8666.10
05/23/2020,9201.00,N/A,9284.20,9229.50,9129.70
05/22/2020,9275.50,N/A,8995.10,9303.20,9169.70
05/21/2020,8998.30,N/A,9479.30,9129.20,8983.70
05/20/2020,9477.80,N/A,9721.80,9567.10,9463.10
05/19/2020,9722.10,N/A,9537.90,9788.80,9708.40
05/18/2020,9524.60,N/A,9856.60,9737.80,9524.60
05/17/2020,9856.50,N/A,9543.20,9930.20,9678.90
05/16/2020,9559.10,N/A,9411.10,9570.40,9327.80
05/15/2020,9419.90,N/A,9483.60,9451.90,9233.00
05/14/2020,9497.40,N/A,9338.50,9819.60,9319.30
05/13/2020,9329.90,N/A,8908.70,9364.50,9265.80
05/12/2020,8913.30,N/A,8717.00,8964.70,8799.10
05/11/2020,8727.80,N/A,8697.60,8729.70,8542.80
05/10/2020,8659.30,N/A,9753.00,9569.40,8259.30
05/09/2020,8635.10,N/A,9868.20,9569.40,8259.30
05/08/2020,9873.70,N/A,9914.80,9910.50,9747.20
05/07/2020,9925.10,N/A,9271.80,10018.20,9845.80
05/06/2020,9263.60,N/A,8962.90,9338.20,9064.80
05/05/2020,8995.90,N/A,8855.80,9038.20,8923.60
05/04/2020,8870.50,N/A,8728.40,8920.70,8831.40
05/03/2020,8747.90,N/A,9131.10,8926.20,8665.70
05/02/2020,9137.70,N/A,8840.90,9169.90,8935.00
05/01/2020,8845.20,N/A,8672.40,8858.90,8775.40
04/30/2020,8673.90,N/A,9279.10,8758.10,8621.00
04/29/2020,9185.70,N/A,7809.10,9187.70,8717.30
04/28/2020,7801.00,N/A,7708.90,7822.60,7729.70
04/27/2020,7706.20,N/A,7725.30,7770.10,7674.00
04/26/2020,7723.70,N/A,7569.60,7768.40,7676.10
04/25/2020,7569.20,N/A,7512.20,7586.40,7527.00
04/24/2020,7510.20,N/A,7520.80,7516.90,7451.00
04/23/2020,7520.80,N/A,7113.70,7541.50,7474.30
04/22/2020,7129.20,N/A,6856.80,7169.60,7092.20
04/21/2020,6852.00,N/A,6858.20,6879.70,6821.80
04/20/2020,6854.90,N/A,7162.50,6907.70,6818.90
04/19/2020,7162.60,N/A,7209.50,7187.70,7086.10
04/18/2020,7209.40,N/A,7087.70,7238.00,7182.40
04/17/2020,7083.30,N/A,7084.60,7105.90,7031.50
04/16/2020,7076.60,N/A,6651.20,7118.50,7039.70
04/15/2020,6659.50,N/A,6907.00,6663.20,6520.50
04/14/2020,6902.30,N/A,6881.60,6903.20,6800.60
04/13/2020,6884.90,N/A,6678.70,6899.50,6807.00
04/12/2020,6684.40,N/A,6810.90,6920.10,6632.70
04/11/2020,6808.90,N/A,6900.00,6889.80,6805.70
04/10/2020,6901.00,N/A,7176.70,6915.50,6840.60
04/09/2020,7169.30,N/A,7288.60,7294.40,7166.60
04/08/2020,7281.30,N/A,7349.80,7360.70,7268.40
04/07/2020,7356.80,N/A,7323.00,7370.10,7153.10
04/06/2020,7304.80,N/A,6842.00,7440.30,7263.50
04/05/2020,6836.30,N/A,6798.40,6875.80,6770.10
04/04/2020,6804.70,N/A,6704.50,6889.40,6794.50
04/03/2020,6706.40,N/A,6785.70,6785.30,6682.60
04/02/2020,6799.30,N/A,6607.50,6830.20,6727.80
04/01/2020,6594.40,N/A,6370.50,6727.00,6567.90
03/31/2020,6346.70,N/A,6443.50,6425.50,6273.60
03/30/2020,6454.30,N/A,6007.60,6513.10,6385.60
03/29/2020,5998.80,N/A,6211.00,6022.80,5872.50
03/28/2020,6214.50,N/A,6257.40,6258.80,6185.30
03/27/2020,6122.40,N/A,6778.20,6374.30,6085.10
03/26/2020,6782.00,N/A,6687.30,6813.70,6727.80
03/25/2020,6726.30,N/A,6599.70,6772.90,6659.40
03/24/2020,6571.60,N/A,6588.40,6744.80,6542.30
03/23/2020,6547.60,N/A,5898.50,6643.20,6462.40
03/22/2020,5977.50,N/A,6273.30,5986.60,5710.80
03/21/2020,6349.60,N/A,6270.80,6359.50,6119.00
03/20/2020,6246.20,N/A,6083.70,6355.50,6080.80
03/19/2020,6095.40,N/A,5289.50,6261.90,6019.60
03/18/2020,5275.00,N/A,5343.40,5404.10,5256.00
03/17/2020,5342.10,N/A,5231.10,5362.50,5220.40
03/16/2020,5218.80,N/A,5276.50,5368.90,4946.50
03/15/2020,5267.40,N/A,5184.30,5369.30,5213.40
03/14/2020,5184.50,N/A,5572.20,5277.50,5120.60
03/13/2020,5584.10,N/A,5175.70,5634.90,5343.20
03/12/2020,5105.30,N/A,7666.10,5499.00,3869.50
03/11/2020,7653.30,N/A,7931.10,7963.10,7605.80
03/10/2020,7926.20,N/A,7906.40,7964.90,7872.80
03/09/2020,7911.40,N/A,8066.20,7966.10,7859.20
03/08/2020,8052.90,N/A,8749.20,8158.80,8007.40
03/07/2020,8738.90,N/A,9074.40,8888.00,8712.70
03/06/2020,9077.10,N/A,9048.70,9141.50,9064.50
03/05/2020,9050.10,N/A,8888.70,9079.40,9004.90
03/04/2020,8745.40,N/A,8799.20,8840.30,8702.70
03/03/2020,8813.50,N/A,8840.60,8830.00,8731.50
03/02/2020,8840.30,N/A,8640.20,8911.70,8798.00
03/01/2020,8634.30,N/A,8582.90,8648.00,8503.10
02/29/2020,8592.10,N/A,8745.80,8665.60,8532.60
02/28/2020,8747.90,N/A,8834.50,8766.90,8668.50
02/27/2020,8853.60,N/A,8711.60,8898.70,8789.80
02/26/2020,8705.30,N/A,9182.70,8804.30,8538.50
02/25/2020,9177.80,N/A,9587.90,9368.10,9125.60
02/24/2020,9592.10,N/A,9768.70,9672.30,9566.70
02/23/2020,9754.50,N/A,9844.00,9981.00,9663.30
02/22/2020,9839.70,N/A,9630.30,9896.90,9653.40
02/21/2020,9626.90,N/A,9692.50,9706.50,9625.00
02/20/2020,9688.00,N/A,9596.60,9729.70,9574.50
02/19/2020,9578.40,N/A,10111.70,9653.60,9525.40
02/18/2020,10113.90,N/A,9800.90,10177.90,10091.50
02/17/2020,9640.90,N/A,9918.30,9951.50,9589.90
02/16/2020,9748.90,N/A,10022.90,9951.50,9716.80
02/15/2020,10009.80,N/A,10261.40,10056.40,9861.80
02/14/2020,10275.10,N/A,10224.00,10369.80,10223.60
02/13/2020,10232.40,N/A,10396.40,10289.80,10183.10
02/12/2020,10391.10,N/A,10273.70,10425.90,10305.10
02/11/2020,10292.60,N/A,9748.80,10312.10,10230.10
02/10/2020,9733.40,N/A,10058.10,9860.40,9725.10
02/09/2020,10064.00,N/A,10090.60,10181.70,10039.80
02/08/2020,10092.90,N/A,9758.80,10115.40,9882.70
02/07/2020,9763.20,N/A,9794.90,9826.00,9673.20
02/06/2020,9807.00,N/A,9642.80,9849.30,9749.10
02/05/2020,9629.30,N/A,9237.30,9649.40,9536.10
02/04/2020,9236.70,N/A,9270.50,9237.30,9179.90
02/03/2020,9274.20,N/A,9390.40,9347.50,9262.80
02/02/2020,9393.50,N/A,9317.40,9582.80,9301.60
02/01/2020,9317.50,N/A,9401.50,9383.40,9183.10
01/31/2020,9411.60,N/A,9414.60,9458.80,9342.90
01/30/2020,9412.10,N/A,9326.60,9525.00,9405.60
01/29/2020,9330.00,N/A,9331.20,9355.10,9209.20
01/28/2020,9332.60,N/A,9053.70,9403.90,9283.50
01/27/2020,9078.20,N/A,8639.70,9126.40,8866.60
01/26/2020,8633.10,N/A,8368.00,8692.50,8608.10
01/25/2020,8363.00,N/A,8315.90,8377.20,8304.90
01/24/2020,8309.30,N/A,8308.50,8447.60,8277.20
01/23/2020,8305.90,N/A,8588.90,8415.50,8286.50
01/22/2020,8584.70,N/A,8738.10,8687.30,8576.80
01/21/2020,8730.70,N/A,8671.70,8751.70,8699.40
01/20/2020,8680.70,N/A,8650.40,8692.10,8621.20
01/19/2020,8662.40,N/A,9140.30,8733.30,8645.20
01/18/2020,9138.50,N/A,8845.90,9183.70,8893.00
01/17/2020,8860.90,N/A,8808.30,8982.30,8832.30
01/16/2020,8800.90,N/A,8652.10,8829.10,8675.90
01/15/2020,8659.60,N/A,8625.90,8850.00,8605.80
01/14/2020,8662.60,N/A,8525.20,8891.70,8632.30
01/13/2020,8547.20,N/A,8126.70,8562.10,8112.10
01/12/2020,8130.80,N/A,8074.10,8196.70,8099.40
01/11/2020,8075.10,N/A,8120.30,8110.40,7973.10
01/10/2020,8126.00,N/A,7817.10,8242.30,8107.90
01/09/2020,7813.90,N/A,7969.50,7871.40,7792.90
01/08/2020,7964.80,N/A,8353.50,8065.90,7932.80
01/07/2020,8332.00,N/A,7844.30,8436.40,8150.20
01/06/2020,7834.60,N/A,7539.30,7979.30,7758.90
01/05/2020,7547.30,N/A,7466.90,7583.00,7366.70
01/04/2020,7473.40,N/A,7340.80,7501.00,7376.70
01/03/2020,7340.50,N/A,7200.60,7354.50,7291.40
01/02/2020,7192.00,N/A,7145.50,7220.80,6884.10
01/01/2020,7144.60,N/A,7219.00,7209.60,7121.10
12/31/2019,7222.00,N/A,7253.40,7239.70,7180.00
12/30/2019,7257.90,N/A,7396.20,7284.00,7228.10
12/29/2019,7389.00,N/A,7349.60,7398.00,7329.90
12/28/2019,7350.20,N/A,7310.20,7356.80,7303.00
12/27/2019,7262.80,N/A,7354.50,7293.80,7128.50
12/26/2019,7210.20,N/A,7199.80,7247.00,7197.20
12/25/2019,7199.30,N/A,7256.60,7238.00,7197.40
12/24/2019,7259.60,N/A,7335.00,7542.40,7231.70
12/23/2019,7335.60,N/A,7561.20,7348.40,7290.70
12/22/2019,7569.30,N/A,7154.40,7624.00,7496.20
12/21/2019,7157.00,N/A,7160.80,7168.90,7143.10
12/20/2019,7161.90,N/A,7152.50,7197.60,7158.50
12/19/2019,7150.40,N/A,7158.50,7178.70,7107.70
12/18/2019,7156.50,N/A,6676.10,7354.00,7153.80
12/17/2019,6672.50,N/A,6903.80,6711.20,6597.60
12/16/2019,6903.30,N/A,7072.20,6922.90,6879.20
12/15/2019,7071.50,N/A,7071.80,7139.80,7057.80
12/14/2019,7075.20,N/A,7257.30,7089.90,7033.80
12/13/2019,7259.30,N/A,7235.10,7265.80,7235.70
12/12/2019,7242.90,N/A,7169.10,7251.90,7208.20
12/11/2019,7167.70,N/A,7230.60,7272.40,7124.60
12/10/2019,7236.40,N/A,7387.40,7277.00,7210.60
12/09/2019,7394.60,N/A,7506.80,7400.30,7333.90
12/08/2019,7512.30,N/A,7451.20,7553.50,7474.80
12/07/2019,7445.80,N/A,7563.50,7517.00,7416.70
12/06/2019,7567.20,N/A,7407.00,7595.70,7508.40
12/05/2019,7397.50,N/A,7213.00,7435.40,7347.40
12/04/2019,7221.40,N/A,7157.50,7340.70,7184.00
12/03/2019,7162.30,N/A,7303.40,7292.20,7129.90
12/02/2019,7299.30,N/A,7384.80,7389.40,7287.20
12/01/2019,7361.00,N/A,7340.80,7433.80,7333.90
11/30/2019,7341.60,N/A,7750.80,7546.50,7261.00
11/29/2019,7745.60,N/A,7471.00,7784.00,7729.90
11/28/2019,7480.00,N/A,7484.70,7507.90,7412.30
11/27/2019,7490.60,N/A,7099.40,7567.10,7479.10
11/26/2019,7111.60,N/A,7184.10,7183.80,7081.10
11/25/2019,7158.00,N/A,6743.30,7187.80,7083.10
11/24/2019,6763.00,N/A,7262.00,6955.30,6673.50
11/23/2019,7244.80,N/A,7250.70,7344.10,7242.80
11/22/2019,7238.90,N/A,7648.80,7281.10,7156.70
11/21/2019,7635.20,N/A,8118.60,7688.40,7619.20
11/20/2019,8114.10,N/A,8157.10,8126.00,8086.60
11/19/2019,8135.50,N/A,8247.40,8245.60,8032.80
11/18/2019,8206.80,N/A,8464.50,8245.60,8197.30
11/17/2019,8457.70,N/A,8493.60,8512.90,8437.60
11/16/2019,8499.50,N/A,8488.90,8521.10,8491.10
11/15/2019,8470.20,N/A,8569.30,8492.10,8450.70
11/14/2019,8574.60,N/A,8754.20,8668.00,8538.70
11/13/2019,8758.90,N/A,8754.40,8799.80,8748.40
11/12/2019,8761.70,N/A,8742.00,8829.70,8757.40
11/11/2019,8763.20,N/A,9054.00,8769.90,8720.80
11/10/2019,9037.40,N/A,8777.60,9066.40,9028.60
11/09/2019,8770.70,N/A,8824.40,8804.70,8768.50
11/08/2019,8834.50,N/A,9238.70,8840.30,8748.50
11/07/2019,9248.50,N/A,9304.10,9250.10,9194.40
11/06/2019,9293.70,N/A,9310.70,9367.00,9285.00
11/05/2019,9319.60,N/A,9431.50,9336.60,9279.20
11/04/2019,9421.20,N/A,9164.20,9452.70,9349.50
11/03/2019,9174.00,N/A,9357.70,9208.50,9148.00
11/02/2019,9316.30,N/A,9243.60,9332.30,9300.10
11/01/2019,9244.80,N/A,9099.30,9270.10,9217.90
10/31/2019,9124.00,N/A,9143.90,9154.10,9113.00
10/30/2019,9116.40,N/A,9382.80,9202.50,9066.10
10/29/2019,9359.70,N/A,9285.90,9411.30,9288.80
10/28/2019,9284.80,N/A,9690.50,9304.30,9203.60
10/27/2019,9710.00,N/A,9161.70,9866.90,9530.10
10/26/2019,9129.90,N/A,10093.00,9359.60,9114.50
10/25/2019,8575.90,N/A,7444.20,8888.90,8565.00
10/24/2019,7443.90,N/A,7450.50,7448.80,7423.00
10/23/2019,7447.10,N/A,8039.70,7501.50,7432.30
10/22/2019,8031.10,N/A,8173.50,8055.00,8011.20
10/21/2019,8190.00,N/A,8204.60,8207.80,8174.70
10/20/2019,8217.20,N/A,7910.50,8232.60,8191.90
10/19/2019,7917.60,N/A,7921.90,7959.00,7898.90
10/18/2019,7906.30,N/A,8109.70,7952.60,7903.30
10/17/2019,8109.10,N/A,7968.60,8109.10,8056.40
10/16/2019,7976.10,N/A,8178.80,8002.00,7967.30
10/15/2019,8170.00,N/A,8332.30,8185.90,8153.70
10/14/2019,8331.90,N/A,8291.10,8400.20,8319.60
10/13/2019,8298.40,N/A,8341.80,8307.70,8251.80
10/12/2019,8350.40,N/A,8314.30,8365.00,8289.10
10/11/2019,8304.30,N/A,8515.60,8330.60,8260.90
10/10/2019,8512.20,N/A,8534.30,8573.60,8488.10
10/09/2019,8528.90,N/A,8169.20,8591.50,8524.50
10/08/2019,8166.40,N/A,8280.60,8205.60,8159.60
10/07/2019,8282.30,N/A,7834.50,8287.60,8198.50
10/06/2019,7965.40,N/A,8140.40,8145.50,7944.20
10/05/2019,8064.40,N/A,8141.70,8145.50,8031.40
10/04/2019,8121.60,N/A,8129.60,8160.30,8116.60
10/03/2019,8131.80,N/A,8347.20,8233.60,8079.30
10/02/2019,8341.70,N/A,8289.40,8391.70,8315.40
10/01/2019,8293.40,N/A,8269.60,8330.00,8277.50
09/30/2019,8275.90,N/A,8022.20,8293.10,8187.90
09/29/2019,7995.00,N/A,8178.30,8060.00,7978.60
09/28/2019,8165.80,N/A,8170.80,8226.80,8164.70
09/27/2019,8151.50,N/A,7996.00,8213.90,8129.00
09/26/2019,7970.90,N/A,8385.50,8091.30,7957.20
09/25/2019,8364.40,N/A,8695.50,8443.30,8355.60
09/24/2019,8682.60,N/A,9734.50,8729.80,8510.20
09/23/2019,9720.30,N/A,9974.50,9787.60,9630.40
09/22/2019,9992.30,N/A,9916.00,10048.80,9968.30
09/21/2019,9908.80,N/A,10155.90,10008.00,9885.30
09/20/2019,10163.70,N/A,10204.00,10177.90,10147.60
09/19/2019,10235.30,N/A,10181.10,10279.50,10217.60
09/18/2019,10139.60,N/A,10248.40,10187.40,10118.00
09/17/2019,10226.50,N/A,10217.00,10230.70,10191.60
09/16/2019,10233.80,N/A,10346.00,10261.20,10198.40
09/15/2019,10348.60,N/A,10325.40,10360.50,10309.00
09/14/2019,10319.00,N/A,10305.90,10360.40,10312.20
09/13/2019,10303.30,N/A,10337.40,10355.00,10299.10
09/12/2019,10372.20,N/A,10132.40,10441.40,10336.70
09/11/2019,10109.60,N/A,10076.40,10200.70,10107.00
09/10/2019,10080.70,N/A,10334.30,10257.50,10075.10
09/09/2019,10408.10,N/A,10392.90,10478.00,10095.70
09/08/2019,10361.10,N/A,10485.90,10411.90,10360.50
09/07/2019,10487.10,N/A,10335.50,10515.10,10461.60
09/06/2019,10363.70,N/A,10643.70,10379.40,10302.30
09/05/2019,10586.00,N/A,10533.70,10596.90,10557.80
09/04/2019,10512.60,N/A,10532.20,10571.10,10497.40
08/16/2019,10416.80,N/A,10042.00,10530.90,9788.60
08/15/2019,10376.00,N/A,10040.10,10413.80,10253.90
08/14/2019,10013.80,N/A,10612.10,10195.20,10013.80
08/13/2019,10640.90,N/A,11406.10,10894.50,10554.40
08/11/2019,11354.60,N/A,11583.00,11728.40,11146.10
08/10/2019,11391.00,N/A,12117.70,11445.00,11300.60
08/06/2019,11786.20,N/A,11628.90,12291.90,11588.70
08/05/2019,11601.40,N/A,11410.60,11830.20,11588.70
08/04/2019,11389.10,N/A,10850.70,11443.70,10935.50
08/03/2019,10845.50,N/A,10641.00,10889.00,10810.10
08/02/2019,10775.80,N/A,10381.70,10785.30,10504.50
08/01/2019,10385.50,N/A,10024.70,10439.90,10331.90
07/31/2019,10010.70,N/A,9692.70,10145.00,9993.10
07/30/2019,9678.30,N/A,9504.10,9703.90,9562.40
07/29/2019,9544.60,N/A,9802.10,9607.50,9544.60
07/28/2019,9774.80,N/A,9513.10,9835.40,9697.00
07/27/2019,9485.70,N/A,10142.10,9499.30,9401.10
07/26/2019,10156.10,N/A,9777.30,10232.30,9818.20
07/25/2019,9756.40,N/A,10103.20,9947.40,9732.80
07/24/2019,10127.00,N/A,9704.90,10203.30,9776.60
07/23/2019,9647.70,N/A,10306.20,9888.90,9628.20
07/22/2019,10326.50,N/A,10722.20,10414.60,10294.80
07/21/2019,10727.80,N/A,10866.00,10806.30,10693.70
07/20/2019,10754.40,N/A,10588.40,10883.80,10746.90
07/19/2019,10544.60,N/A,10578.80,10650.40,10462.00
07/18/2019,10594.80,N/A,9824.10,10721.90,10590.30
07/17/2019,9777.40,N/A,9460.30,9858.70,9617.80
07/16/2019,9283.50,N/A,10918.30,9613.60,9252.90
07/15/2019,10792.90,N/A,10100.40,11019.50,10772.30
07/14/2019,10036.40,N/A,11389.50,10201.90,9885.40
07/13/2019,11374.20,N/A,11670.70,11448.70,11274.60
07/12/2019,11686.50,N/A,11381.90,11798.40,11624.60
07/11/2019,11368.10,N/A,11966.20,11519.80,11224.60
07/10/2019,11924.80,N/A,13016.10,12111.30,11810.90
07/09/2019,13025.00,N/A,12497.90,13026.80,12523.20
07/08/2019,12622.10,N/A,11408.00,12660.00,12187.40
07/07/2019,11384.40,N/A,11231.90,11456.50,11352.60
07/06/2019,11167.40,N/A,11323.70,11266.80,11155.70
07/05/2019,11332.70,N/A,11133.30,11378.10,10967.90
07/04/2019,11226.00,N/A,11805.30,11277.00,11045.70
07/03/2019,11829.60,N/A,11339.50,11948.00,11721.40
07/02/2019,11268.40,N/A,10274.70,11422.40,10836.40
07/01/2019,10327.00,N/A,11055.30,10685.50,10225.90
06/30/2019,11074.20,N/A,12071.60,11146.90,10728.10
06/29/2019,12063.60,N/A,11955.60,12140.10,11906.00
06/28/2019,11701.50,N/A,11166.80,12422.90,11673.10
06/27/2019,11317.60,N/A,12888.80,11718.40,11199.80
06/26/2019,12785.10,N/A,11914.60,13422.00,12543.10
06/25/2019,11848.40,N/A,11143.30,11985.30,11747.30
06/24/2019,11109.00,N/A,10700.00,11116.80,11033.70
06/23/2019,10744.40,N/A,10879.00,10897.30,10630.90
06/22/2019,10834.90,N/A,10469.00,10947.10,10703.90
06/21/2019,10734.30,N/A,9715.40,10734.30,10031.30
06/20/2019,9736.70,N/A,9318.50,9785.10,9517.40
06/19/2019,9245.00,N/A,9138.00,9275.90,9228.70
06/18/2019,9136.90,N/A,9234.00,9169.10,9044.00
06/17/2019,9311.20,N/A,9112.20,9336.10,9236.10
06/16/2019,9111.90,N/A,8919.30,9175.00,8960.10
06/15/2019,8955.30,N/A,8584.40,8955.50,8771.10
06/14/2019,8628.50,N/A,8180.00,8668.30,8582.30
06/13/2019,8177.40,N/A,8104.70,8240.50,8153.20
06/12/2019,8093.70,N/A,7832.70,8145.30,8085.50
06/11/2019,7837.30,N/A,7940.90,7894.60,7805.80
06/10/2019,7940.80,N/A,7619.20,8010.40,7928.50
06/09/2019,7636.80,N/A,7847.80,7658.40,7523.60
06/08/2019,7878.40,N/A,8036.70,7937.50,7851.30
06/07/2019,7969.20,N/A,7774.40,8044.40,7962.30
06/06/2019,7778.10,N/A,7831.50,7813.70,7752.90
06/05/2019,7825.00,N/A,7759.70,7848.70,7751.10
06/04/2019,7759.70,N/A,8017.40,7793.80,7685.70
06/03/2019,8000.90,N/A,8677.00,8118.10,7824.00
06/02/2019,8687.70,N/A,8569.30,8734.90,8631.50
06/01/2019,8574.70,N/A,8549.80,8592.20,8534.80
05/31/2019,8552.80,N/A,8342.90,8584.00,8499.40
05/30/2019,8342.40,N/A,8595.90,8382.80,8269.00
05/29/2019,8590.60,N/A,8656.40,8715.10,8558.50
05/28/2019,8644.50,N/A,8772.60,8715.60,8617.60
05/27/2019,8782.50,N/A,8745.30,8794.10,8724.60
05/26/2019,8666.60,N/A,7986.20,8838.90,8627.90
05/25/2019,8015.80,N/A,8009.90,8046.50,7997.60
05/24/2019,8000.20,N/A,7839.10,8033.10,7941.00
05/23/2019,7823.40,N/A,7659.80,7906.80,7816.60
05/22/2019,7598.80,N/A,7936.50,7679.30,7558.30
05/21/2019,7941.10,N/A,7906.10,7998.40,7906.70
05/20/2019,7893.00,N/A,7898.90,8016.80,7836.30
